Product_ID,Product_Category,Product_Subcategory,Base_Price,Cost_Price,Profit_Margin,Seasonal_Flag,Inventory_Level,Reorder_Threshold,Lead_Time,Product_Rating,Review_Count,Return_Rate,Shipping_Weight,Size_Dimensions,Color_Variants,Size_Variants
PROD-2591,Fashion,SubCat-40,693.72,487.61,0.3,,1009,20,33,2.3,1366,0.02,9.16,,"Red,Blue,Black","S,M,L"
PROD-2592,Sports,SubCat-41,1196.79,490.97,0.59,Back-to-School,1638,91,22,4.5,13020,0.22,35.02,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2593,Sports,SubCat-42,457.91,200.19,0.56,Summer,1518,151,35,1.5,12826,0.07,10.78,,"Red,Blue,Black","S,M,L"
PROD-2594,Beauty,SubCat-43,1461.16,772.23,0.47,,891,78,27,1.3,25,0.06,2.7,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2595,Electronics,SubCat-44,1209.39,599.85,0.5,,865,185,11,1.3,8255,0.22,21.87,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2596,Electronics,SubCat-45,359.9,184.8,0.49,,434,196,13,3.8,209,0.09,32.5,,"Red,Blue,Black","S,M,L"
PROD-2597,Electronics,SubCat-46,947.46,385.46,0.59,Summer,202,148,27,1.6,4227,0.19,34.56,,"Red,Blue,Black","S,M,L"
PROD-2598,Home & Living,SubCat-47,79.36,39.81,0.5,,75,163,4,4.8,5996,0.08,15.7,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2599,Electronics,SubCat-48,458.45,316.25,0.31,,1550,199,8,4.6,14604,0.03,27.52,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2600,Beauty,SubCat-49,511.43,328.73,0.36,Winter,1768,197,43,1.9,3558,0.1,7.85,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2601,Home & Living,SubCat-0,1319.59,804.5,0.39,Summer,561,87,22,3.0,13195,0.01,19.38,,"Red,Blue,Black","S,M,L"
PROD-2602,Home & Living,SubCat-1,708.64,525.24,0.26,Winter,719,40,10,1.1,8464,0.04,22.85,,"Red,Blue,Black","S,M,L"
PROD-2603,Sports,SubCat-2,1245.32,827.82,0.34,Summer,46,155,40,1.6,5290,0.2,16.85,,"Red,Blue,Black","S,M,L"
PROD-2604,Fashion,SubCat-3,787.71,410.68,0.48,,1026,90,5,1.8,8541,0.02,21.83,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2605,Electronics,SubCat-4,533.64,263.8,0.51,Summer,418,126,25,1.9,1767,0.12,8.35,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2606,Beauty,SubCat-5,1131.32,713.52,0.37,Winter,1492,174,42,1.5,12842,0.11,25.44,,"Red,Blue,Black","S,M,L"
PROD-2607,Beauty,SubCat-6,435.0,276.92,0.36,Back-to-School,144,134,24,3.1,14990,0.25,37.71,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2608,Beauty,SubCat-7,1068.61,482.31,0.55,Summer,1673,36,36,2.6,12927,0.01,36.16,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2609,Beauty,SubCat-8,1222.65,884.31,0.28,Summer,1310,46,42,1.1,6740,0.11,28.1,,"Red,Blue,Black","S,M,L"
PROD-2610,Home & Living,SubCat-9,652.65,431.39,0.34,,1882,43,42,1.4,6326,0.13,23.28,,"Red,Blue,Black","S,M,L"
PROD-2611,Fashion,SubCat-10,640.34,351.18,0.45,Winter,438,195,25,4.7,7095,0.04,21.87,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2612,Sports,SubCat-11,860.37,383.82,0.55,Back-to-School,503,139,26,1.4,10412,0.05,2.41,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2613,Home & Living,SubCat-12,1298.46,718.41,0.45,Back-to-School,1251,139,11,4.8,9748,0.13,3.43,,"Red,Blue,Black","S,M,L"
PROD-2614,Sports,SubCat-13,535.51,347.68,0.35,,792,114,21,2.7,11226,0.06,7.65,,"Red,Blue,Black","S,M,L"
PROD-2615,Sports,SubCat-14,426.95,183.29,0.57,Summer,675,41,22,2.5,14767,0.1,5.62,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2616,Home & Living,SubCat-15,1109.43,591.38,0.47,,842,187,35,2.0,7460,0.02,5.11,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2617,Fashion,SubCat-16,33.26,22.0,0.34,Holiday,576,64,8,3.5,12007,0.02,24.36,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2618,Home & Living,SubCat-17,1264.09,864.34,0.32,Holiday,442,161,10,3.4,9959,0.1,14.3,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2619,Fashion,SubCat-18,1420.62,673.11,0.53,Holiday,85,133,9,2.5,2463,0.24,24.98,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2620,Sports,SubCat-19,458.3,295.64,0.35,,1294,45,31,3.2,7852,0.07,17.4,,"Red,Blue,Black","S,M,L"
PROD-2621,Fashion,SubCat-20,390.91,236.63,0.39,Summer,1543,114,29,2.8,12018,0.14,21.21,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2622,Home & Living,SubCat-21,1437.46,882.45,0.39,Holiday,223,123,42,4.1,8616,0.05,14.58,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2623,Electronics,SubCat-22,1476.93,1012.53,0.31,,545,37,7,4.8,14318,0.17,21.05,,"Red,Blue,Black","S,M,L"
PROD-2624,Sports,SubCat-23,96.57,45.59,0.53,Winter,567,113,44,4.2,6329,0.16,32.84,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2625,Beauty,SubCat-24,799.07,366.1,0.54,Winter,335,22,24,1.0,2027,0.03,5.58,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2626,Home & Living,SubCat-25,1338.4,560.2,0.58,,1655,140,15,3.6,4499,0.22,13.89,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2627,Electronics,SubCat-26,55.51,37.4,0.33,Summer,640,147,20,4.9,8727,0.21,39.86,,"Red,Blue,Black","S,M,L"
PROD-2628,Sports,SubCat-27,1431.87,576.23,0.6,,876,179,8,4.6,9775,0.09,7.84,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2629,Electronics,SubCat-28,1342.13,985.15,0.27,Winter,1785,166,43,3.4,3681,0.16,16.86,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2630,Home & Living,SubCat-29,217.06,122.78,0.43,Winter,1863,64,38,5.0,240,0.02,1.52,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2631,Sports,SubCat-30,865.57,376.22,0.57,,1087,147,4,4.6,9676,0.11,12.23,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2632,Beauty,SubCat-31,800.32,404.15,0.5,Summer,934,114,37,2.0,4550,0.24,39.16,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2633,Home & Living,SubCat-32,756.09,496.29,0.34,Summer,762,90,40,3.8,2566,0.05,32.53,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2634,Fashion,SubCat-33,1215.1,689.99,0.43,Summer,988,89,22,2.9,14343,0.13,12.81,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2635,Beauty,SubCat-34,614.58,364.47,0.41,Summer,695,46,7,2.7,287,0.07,21.14,,"Red,Blue,Black","S,M,L"
PROD-2636,Home & Living,SubCat-35,1005.92,582.22,0.42,Winter,1828,197,14,2.7,7563,0.17,4.41,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2637,Beauty,SubCat-36,664.41,437.09,0.34,Summer,1150,163,33,4.3,6881,0.03,15.52,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2638,Fashion,SubCat-37,867.59,642.27,0.26,Summer,1102,153,42,3.2,13221,0.04,27.62,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2639,Fashion,SubCat-38,857.17,611.57,0.29,Summer,583,138,31,3.9,5887,0.14,23.33,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2640,Electronics,SubCat-39,912.46,366.43,0.6,,18,173,13,1.9,4507,0.16,15.5,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2641,Home & Living,SubCat-40,892.7,362.94,0.59,Summer,499,124,11,2.2,10168,0.1,16.71,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2642,Electronics,SubCat-41,633.37,385.23,0.39,Holiday,1950,86,22,4.9,5184,0.17,23.72,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2643,Beauty,SubCat-42,1351.69,618.7,0.54,Back-to-School,502,136,24,1.1,8858,0.03,23.35,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2644,Sports,SubCat-43,728.65,298.55,0.59,Back-to-School,791,36,31,4.9,5476,0.22,30.67,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2645,Home & Living,SubCat-44,34.97,14.29,0.59,Holiday,378,149,10,1.1,5838,0.07,30.56,,"Red,Blue,Black","S,M,L"
PROD-2646,Beauty,SubCat-45,183.38,119.18,0.35,Summer,245,108,34,4.2,14052,0.22,17.18,,"Red,Blue,Black","S,M,L"
PROD-2647,Beauty,SubCat-46,452.47,199.54,0.56,Summer,1105,58,33,3.4,9499,0.19,31.39,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2648,Fashion,SubCat-47,1180.88,784.49,0.34,,1234,122,20,3.7,10828,0.05,11.94,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2649,Beauty,SubCat-48,548.75,301.4,0.45,Holiday,1471,48,44,1.2,12966,0.12,1.04,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2650,Beauty,SubCat-49,636.05,298.99,0.53,,1881,42,24,3.3,6035,0.15,8.94,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2651,Home & Living,SubCat-0,585.97,329.88,0.44,Back-to-School,1630,155,8,3.9,2523,0.07,20.55,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2652,Fashion,SubCat-1,703.74,421.98,0.4,Back-to-School,283,111,30,1.3,10680,0.23,28.68,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2653,Electronics,SubCat-2,320.74,228.54,0.29,Summer,1401,86,6,2.6,1688,0.21,17.12,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2654,Sports,SubCat-3,361.1,189.61,0.47,Back-to-School,453,177,19,1.1,9914,0.17,17.6,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2655,Fashion,SubCat-4,429.96,221.7,0.48,,349,173,32,4.6,1192,0.05,4.43,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2656,Beauty,SubCat-5,677.18,450.83,0.33,,1157,130,5,4.7,12401,0.1,31.38,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2657,Sports,SubCat-6,656.19,463.02,0.29,Holiday,212,154,33,4.7,8843,0.19,16.75,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2658,Electronics,SubCat-7,819.72,465.48,0.43,Summer,1597,172,25,3.2,2698,0.18,30.26,,"Red,Blue,Black","S,M,L"
PROD-2659,Fashion,SubCat-8,182.25,135.42,0.26,Winter,983,170,34,4.6,7338,0.03,12.54,,"Red,Blue,Black","S,M,L"
PROD-2660,Fashion,SubCat-9,842.88,451.76,0.46,Back-to-School,252,144,13,2.1,11720,0.11,16.56,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2661,Beauty,SubCat-10,1488.38,725.48,0.51,,1657,88,17,2.2,4514,0.18,16.27,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2662,Home & Living,SubCat-11,297.22,220.39,0.26,Winter,922,31,40,2.0,13113,0.21,19.44,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2663,Home & Living,SubCat-12,609.66,384.58,0.37,Summer,136,125,22,2.1,7313,0.0,26.31,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2664,Fashion,SubCat-13,876.35,647.43,0.26,Back-to-School,1030,129,7,2.3,6459,0.13,29.42,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2665,Sports,SubCat-14,1098.88,740.84,0.33,,1889,24,13,1.5,8237,0.24,5.15,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2666,Beauty,SubCat-15,1231.0,815.36,0.34,Summer,-9,164,31,2.5,7199,0.11,38.69,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2667,Sports,SubCat-16,484.37,230.79,0.52,Winter,771,61,10,4.2,5337,0.19,0.75,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2668,Fashion,SubCat-17,640.89,277.37,0.57,,1087,66,18,2.0,11425,0.06,1.85,,"Red,Blue,Black","S,M,L"
PROD-2669,Sports,SubCat-18,1280.59,849.68,0.34,Back-to-School,1957,69,32,4.5,13382,0.12,2.2,,"Red,Blue,Black","S,M,L"
PROD-2670,Electronics,SubCat-19,782.15,339.53,0.57,Back-to-School,1955,188,5,3.5,8755,0.09,34.27,,"Red,Blue,Black","S,M,L"
PROD-2671,Fashion,SubCat-20,470.46,313.77,0.33,,1621,191,41,2.1,14187,0.04,18.54,,"Red,Blue,Black","S,M,L"
PROD-2672,Fashion,SubCat-21,14.48,6.51,0.55,Back-to-School,1386,48,13,4.2,4420,0.21,4.99,,"Red,Blue,Black","S,M,L"
PROD-2673,Home & Living,SubCat-22,1248.83,854.15,0.32,Winter,160,107,11,1.0,1795,0.09,16.14,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2674,Fashion,SubCat-23,772.84,448.5,0.42,Summer,1411,82,41,4.1,4734,0.24,4.79,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2675,Electronics,SubCat-24,956.65,553.46,0.42,,1550,168,32,2.6,13285,0.06,30.16,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2676,Home & Living,SubCat-25,683.39,463.9,0.32,Winter,1032,21,43,2.1,10508,0.12,5.47,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2677,Home & Living,SubCat-26,374.68,264.04,0.3,Winter,1904,135,3,4.6,7719,0.01,39.11,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2678,Beauty,SubCat-27,82.93,49.16,0.41,Summer,974,96,20,1.3,4634,0.04,27.05,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2679,Beauty,SubCat-28,1136.38,673.09,0.41,,298,72,8,4.6,12635,0.19,3.0,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2680,Fashion,SubCat-29,345.64,184.76,0.47,Winter,1741,185,37,2.0,3512,0.09,25.85,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2681,Electronics,SubCat-30,401.87,171.59,0.57,,1692,113,4,2.4,11451,0.1,27.02,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2682,Beauty,SubCat-31,1093.15,504.2,0.54,Holiday,436,59,32,2.2,2630,0.07,15.12,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2683,Home & Living,SubCat-32,1123.13,627.0,0.44,Summer,223,133,37,2.5,2793,0.17,24.99,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2684,Beauty,SubCat-33,447.91,298.72,0.33,Summer,1735,195,26,2.7,14561,0.19,33.89,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2685,Electronics,SubCat-34,488.29,365.61,0.25,Winter,273,68,44,1.6,3263,0.11,1.59,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2686,Fashion,SubCat-35,576.06,262.41,0.54,Back-to-School,867,185,41,2.3,7257,0.12,0.11,,"Red,Blue,Black","S,M,L"
PROD-2687,Home & Living,SubCat-36,1187.81,776.27,0.35,Holiday,400,180,21,2.8,14998,0.24,5.41,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2688,Fashion,SubCat-37,902.53,554.35,0.39,Holiday,1873,22,22,4.7,4224,0.07,28.84,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2689,Electronics,SubCat-38,1375.05,999.96,0.27,Holiday,18,86,8,2.1,6769,0.14,26.81,,"Red,Blue,Black","S,M,L"
PROD-2690,Beauty,SubCat-39,1175.22,772.18,0.34,Winter,980,42,36,1.2,176,0.1,5.74,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2691,Fashion,SubCat-40,1012.39,653.57,0.35,Holiday,836,35,22,3.7,1450,0.2,33.09,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2692,Sports,SubCat-41,28.03,12.3,0.56,Holiday,1289,178,23,1.1,5963,0.19,22.09,,"Red,Blue,Black","S,M,L"
PROD-2693,Fashion,SubCat-42,1080.5,611.06,0.43,Back-to-School,1773,54,35,3.8,8617,0.24,1.93,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2694,Electronics,SubCat-43,715.25,527.33,0.26,Back-to-School,631,184,28,2.8,2118,0.0,17.97,,"Red,Blue,Black","S,M,L"
PROD-2695,Fashion,SubCat-44,793.4,559.87,0.29,Winter,1880,175,10,1.3,7754,0.23,18.74,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2696,Beauty,SubCat-45,972.44,711.46,0.27,Summer,114,97,33,1.7,11095,0.1,25.26,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2697,Electronics,SubCat-46,1351.15,919.1,0.32,Back-to-School,1932,179,31,3.7,12154,0.12,20.3,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2698,Home & Living,SubCat-47,401.83,256.36,0.36,Back-to-School,1705,92,12,2.5,11413,0.24,21.08,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2699,Sports,SubCat-48,770.83,460.01,0.4,,1884,175,12,3.4,1491,0.2,11.66,,"Red,Blue,Black","S,M,L"
PROD-2700,Electronics,SubCat-49,798.83,515.47,0.35,Winter,767,125,17,4.1,9648,0.08,25.08,,"Red,Blue,Black","S,M,L"
PROD-2701,Home & Living,SubCat-0,1105.8,604.79,0.45,Back-to-School,742,135,42,4.0,1163,0.03,30.09,,"Red,Blue,Black","S,M,L"
PROD-2702,Home & Living,SubCat-1,102.87,56.59,0.45,Winter,1494,160,40,3.3,12118,0.07,28.78,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2703,Fashion,SubCat-2,575.3,293.55,0.49,Holiday,1209,28,18,3.3,9754,0.13,0.22,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2704,Home & Living,SubCat-3,1289.82,677.69,0.47,Summer,550,118,36,2.0,10817,0.04,31.84,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2705,Electronics,SubCat-4,134.57,75.84,0.44,Winter,708,130,4,2.5,2077,0.03,38.67,,"Red,Blue,Black","S,M,L"
PROD-2706,Fashion,SubCat-5,263.53,167.07,0.37,Winter,163,20,22,2.7,14842,0.2,4.6,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2707,Beauty,SubCat-6,1054.08,479.05,0.55,,1721,36,19,2.4,9040,0.19,12.86,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2708,Fashion,SubCat-7,1141.42,698.07,0.39,Summer,942,125,39,4.2,2132,0.1,28.1,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2709,Home & Living,SubCat-8,395.82,282.89,0.29,Back-to-School,1592,136,44,2.7,1165,0.24,31.6,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2710,Sports,SubCat-9,857.21,642.45,0.25,Summer,203,138,5,3.7,3832,0.14,4.24,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2711,Home & Living,SubCat-10,855.18,369.64,0.57,Winter,154,75,27,2.2,13382,0.1,34.48,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2712,Sports,SubCat-11,173.61,91.18,0.47,Winter,182,157,12,4.7,11243,0.12,7.55,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2713,Beauty,SubCat-12,677.08,419.64,0.38,Back-to-School,1666,87,28,1.5,3575,0.16,10.16,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2714,Sports,SubCat-13,779.24,356.27,0.54,Back-to-School,1379,110,44,2.2,3328,0.1,18.39,,"Red,Blue,Black","S,M,L"
PROD-2715,Sports,SubCat-14,299.48,151.99,0.49,Holiday,380,199,5,3.9,7524,0.09,10.95,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2716,Fashion,SubCat-15,156.14,69.44,0.56,Summer,1994,114,29,3.2,13135,0.1,31.6,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2717,Home & Living,SubCat-16,387.32,181.8,0.53,Back-to-School,492,114,35,1.7,2881,0.06,12.16,,"Red,Blue,Black","S,M,L"
PROD-2718,Home & Living,SubCat-17,463.14,242.83,0.48,Winter,857,45,7,4.6,1649,0.12,27.34,,"Red,Blue,Black","S,M,L"
PROD-2719,Fashion,SubCat-18,215.0,133.15,0.38,Holiday,1387,170,8,4.3,4970,0.07,21.65,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2720,Sports,SubCat-19,1145.4,713.88,0.38,,1057,188,44,1.2,8080,0.17,29.9,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2721,Home & Living,SubCat-20,467.23,251.17,0.46,Back-to-School,528,115,39,2.5,6558,0.03,0.69,,"Red,Blue,Black","S,M,L"
PROD-2722,Beauty,SubCat-21,169.34,82.59,0.51,Summer,1885,23,34,3.1,11813,0.21,13.1,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2723,Beauty,SubCat-22,1363.2,749.76,0.45,Summer,286,107,23,4.0,8374,0.12,33.0,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2724,Home & Living,SubCat-23,1098.99,658.74,0.4,,495,51,21,4.7,11166,0.13,19.76,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2725,Fashion,SubCat-24,468.45,285.88,0.39,Summer,636,114,4,4.8,11398,0.2,31.69,,"Red,Blue,Black","S,M,L"
PROD-2726,Home & Living,SubCat-25,569.59,363.43,0.36,Winter,1910,137,7,3.1,3282,0.18,37.27,,"Red,Blue,Black","S,M,L"
PROD-2727,Sports,SubCat-26,1167.09,539.6,0.54,Winter,1274,132,28,1.5,4592,0.2,36.66,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2728,Sports,SubCat-27,375.39,225.81,0.4,Summer,1343,92,13,3.5,6787,0.08,14.69,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2729,Sports,SubCat-28,281.33,182.14,0.35,Summer,706,44,14,3.5,4866,0.09,2.91,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2730,Sports,SubCat-29,91.38,39.92,0.56,Holiday,1218,72,29,1.4,1927,0.25,10.96,,"Red,Blue,Black","S,M,L"
PROD-2731,Fashion,SubCat-30,1185.85,841.83,0.29,Winter,-4,92,42,1.8,5003,0.17,32.45,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2732,Sports,SubCat-31,991.92,570.8,0.42,Holiday,1295,127,32,1.4,8221,0.0,0.26,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2733,Sports,SubCat-32,1049.07,714.19,0.32,Summer,1434,179,27,3.0,1662,0.07,2.4,,"Red,Blue,Black","S,M,L"
PROD-2734,Sports,SubCat-33,144.47,107.6,0.26,Back-to-School,560,47,38,4.9,8216,0.11,4.29,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2735,Beauty,SubCat-34,600.94,325.25,0.46,Summer,1294,119,16,2.4,10755,0.05,23.99,,"Red,Blue,Black","S,M,L"
PROD-2736,Home & Living,SubCat-35,1256.28,904.22,0.28,Back-to-School,1501,55,35,2.3,5857,0.25,28.97,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2737,Fashion,SubCat-36,126.99,89.46,0.3,Holiday,883,162,37,3.3,7410,0.06,19.12,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2738,Fashion,SubCat-37,1317.17,928.13,0.3,Back-to-School,1921,24,41,2.1,7788,0.08,34.14,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2739,Beauty,SubCat-38,1369.23,927.43,0.32,Winter,868,125,28,2.5,9416,0.1,30.52,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2740,Sports,SubCat-39,449.68,280.32,0.38,,554,152,13,4.8,12875,0.23,13.67,,"Red,Blue,Black","S,M,L"
PROD-2741,Sports,SubCat-40,501.75,343.81,0.31,Winter,1550,63,18,4.7,1245,0.03,32.23,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2742,Sports,SubCat-41,1449.65,849.31,0.41,Holiday,1392,190,12,4.0,6534,0.24,33.22,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2743,Fashion,SubCat-42,1115.91,806.41,0.28,Back-to-School,1339,171,42,3.7,1153,0.01,2.14,,"Red,Blue,Black","S,M,L"
PROD-2744,Beauty,SubCat-43,932.54,374.63,0.6,,111,164,18,4.1,12331,0.11,29.92,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2745,Home & Living,SubCat-44,530.56,329.61,0.38,,1624,156,27,3.8,10514,0.1,21.64,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2746,Fashion,SubCat-45,613.72,364.44,0.41,Back-to-School,1589,28,31,4.5,1325,0.1,2.91,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2747,Electronics,SubCat-46,1254.93,882.05,0.3,Summer,531,118,3,1.7,8452,0.11,16.89,,"Red,Blue,Black","S,M,L"
PROD-2748,Home & Living,SubCat-47,1412.38,1015.71,0.28,Back-to-School,1205,74,41,2.7,10319,0.1,39.38,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2749,Electronics,SubCat-48,1060.96,774.44,0.27,,714,100,41,1.1,6375,0.13,37.01,,"Red,Blue,Black","S,M,L"
PROD-2750,Beauty,SubCat-49,758.57,364.04,0.52,Back-to-School,1929,32,5,3.0,4894,0.2,29.5,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2751,Electronics,SubCat-0,1244.5,575.27,0.54,Back-to-School,1090,107,30,2.5,3201,0.2,37.49,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2752,Beauty,SubCat-1,720.86,503.12,0.3,Holiday,15,46,21,1.2,8400,0.0,29.77,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2753,Fashion,SubCat-2,777.79,445.71,0.43,Holiday,1772,98,35,4.3,8407,0.11,10.38,,"Red,Blue,Black","S,M,L"
PROD-2754,Fashion,SubCat-3,16.65,7.95,0.52,Back-to-School,569,21,19,1.1,1063,0.24,13.39,,"Red,Blue,Black","S,M,L"
PROD-2755,Fashion,SubCat-4,979.0,692.57,0.29,Back-to-School,1621,42,13,3.8,14706,0.13,35.3,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2756,Sports,SubCat-5,1473.55,943.17,0.36,Holiday,1164,116,39,2.3,5750,0.06,21.25,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2757,Sports,SubCat-6,172.94,117.75,0.32,Winter,1921,26,21,3.3,8805,0.2,1.97,,"Red,Blue,Black","S,M,L"
PROD-2758,Fashion,SubCat-7,117.92,65.73,0.44,Holiday,1840,46,8,3.0,5239,0.13,2.3,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2759,Beauty,SubCat-8,1336.42,538.18,0.6,Holiday,-4,193,36,4.9,8764,0.2,35.08,,"Red,Blue,Black","S,M,L"
PROD-2760,Sports,SubCat-9,934.67,612.71,0.34,,1998,118,11,1.0,3518,0.02,34.52,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2761,Fashion,SubCat-10,268.81,126.4,0.53,Winter,361,120,27,4.8,307,0.16,32.37,,"Red,Blue,Black","S,M,L"
PROD-2762,Sports,SubCat-11,1290.98,814.86,0.37,Summer,19,122,38,2.9,11298,0.13,7.88,10x20x5,"Red,Blue,Black","S,M,L"
PROD-2763,Electronics,SubCat-12,185.02,77.15,0.58,Winter,1707,105,40,4.7,13865,0.11,21.05,30x40x10,"Red,Blue,Black","S,M,L"
PROD-2764,Fashion,SubCat-13,339.36,214.37,0.37,,1560,128,34,2.3,7066,0.2,27.21,30x40x10,"Red,Blue,Black","S,M,L"
